num__race_progress,num__pit_stops_so_far,num__minutes_rain,num__gap_behind_s,num__n_cars_within_5s_ahead,num__tyre_age_diff_to_ahead,num__rejoin_gap_ahead_est_s,num__rejoin_gap_behind_est_s,cat__current_compound,cat__race_track,cat__fulfilled_second_compound,cat__rained_yet,cat__is_raining,y_compound_int,y_compound
-0.7986846346387,-0.7367987574615237,-0.12312584027520622,-0.18342836696443662,0.009590339401944224,-0.7964602087150275,-0.5597340510480002,-0.2432678410554011,2.0,5.0,0.0,0.0,0.0,0,HARD
1.0081089111717036,0.3400049602119876,-0.12312584027520622,-0.1690530663958745,0.6446998308411451,1.2213511631230274,-0.7351491526964186,-0.29010890776489134,0.0,5.0,1.0,0.0,0.0,3,SOFT
-1.0877716019683643,-0.7367987574615237,-0.12312584027520622,-0.17757829577190778,0.009590339401944224,-0.49378850293931936,0.8204212563493143,-0.2432678410554011,2.0,5.0,0.0,0.0,0.0,3,SOFT
0.28539149284754245,0.3400049602119876,-0.12312584027520622,-0.18719122682693332,1.279809322280346,1.2213511631230274,-0.4090243587538948,-0.399520255389034,3.0,5.0,1.0,0.0,0.0,3,SOFT
-1.0877716019683643,-0.7367987574615237,-0.12312584027520622,-0.038205494145084576,1.279809322280346,-0.49378850293931936,0.3449927690189488,-0.2432678410554011,3.0,5.0,0.0,0.0,0.0,2,MEDIUM
0.2131197510151259,0.3400049602119876,-0.12312584027520622,-0.1318360305680809,1.279809322280346,0.3133360457959026,-0.7075647932005393,-0.33345755572711,2.0,5.0,1.0,0.0,0.0,0,HARD
-0.22051069997937087,-0.7367987574615237,-0.12312584027520622,-0.0997047350232387,-0.6255191520372567,-0.2920073657555139,1.2369986465999543,-0.2432678410554011,2.0,5.0,0.0,0.0,0.0,0,HARD
1.0803806530041196,0.3400049602119876,-0.12312584027520622,-0.14679927799015544,-0.6255191520372567,0.8177888887554163,0.7503221680188252,-0.2432678410554011,0.0,5.0,1.0,0.0,0.0,3,SOFT
-0.7264128928062835,-0.7367987574615237,-0.12312584027520622,2.814512639132064,1.279809322280346,-0.49378850293931936,-0.27970593553481526,1.9593820010639265,3.0,5.0,0.0,0.0,0.0,2,MEDIUM
0.6467502020096229,0.3400049602119876,-0.12312584027520622,2.922342092067564,1.279809322280346,0.6160077515716108,-0.27970593553481526,0.8565241481113464,2.0,5.0,1.0,0.0,0.0,3,SOFT
-0.7264128928062835,-0.7367987574615237,-0.12312584027520622,-0.19574585354566862,0.009590339401944224,-0.49378850293931936,-0.24713362753785253,-0.2432678410554011,3.0,5.0,0.0,0.0,0.0,0,HARD
