slice_col,slice_value,ablation_name,fold_id,threshold_used,PR_AUC,LogLoss,F1,Precision,Recall,TP,FP,FN,TN,n_rows,n_pos,pos_rate
slice_race_phase,early,stream_p_rf,1,0.17,0.4040355877729285,0.09891859229059347,0.35494880546075086,0.5777777777777777,0.2561576354679803,52,38,151,6169,6410,203,0.03166926677067083
slice_race_phase,late,stream_p_rf,1,0.17,0.13681206304639737,0.06494760814028645,0.1422924901185771,0.11538461538461539,0.18556701030927836,18,138,79,6347,6582,97,0.01473716195685202
slice_race_phase,mid,stream_p_rf,1,0.17,0.3474809287981234,0.1153387812929427,0.3392568659127625,0.2830188679245283,0.42338709677419356,105,266,143,6035,6549,248,0.0378683768514277
slice_race_phase,early,stream_p_rf,2,0.12,0.2387670932025492,0.12730768793496802,0.24057971014492754,0.16500994035785288,0.44385026737967914,83,420,104,5721,6328,187,0.029551201011378002
slice_race_phase,late,stream_p_rf,2,0.12,0.21915077739399477,0.052798075279104704,0.2247191011235955,0.2,0.2564102564102564,20,80,58,6294,6452,78,0.01208927464352139
slice_race_phase,mid,stream_p_rf,2,0.12,0.32780956888453106,0.12648285517445526,0.34460887949260044,0.24437781109445278,0.5842293906810035,163,504,116,5697,6480,279,0.043055555555555555
slice_race_phase,early,stream_p_rf,3,0.16,0.16525209350125297,0.11265320774328703,0.18731117824773413,0.2421875,0.15270935960591134,31,97,172,6050,6350,203,0.031968503937007876
slice_race_phase,late,stream_p_rf,3,0.16,0.12231817711314527,0.08584638450130264,0.14285714285714285,0.1111111111111111,0.2,28,224,112,6185,6549,140,0.021377309512902735
slice_race_phase,mid,stream_p_rf,3,0.16,0.26019371008090125,0.1285274089129782,0.2814614343707713,0.21666666666666667,0.4015444015444015,104,376,155,5865,6500,259,0.039846153846153844
slice_race_phase,early,stream_p_rf,4,0.17,0.2761627955413288,0.10502421651783177,0.29394812680115273,0.35664335664335667,0.25,51,92,153,6092,6388,204,0.031934877896055106
slice_race_phase,late,stream_p_rf,4,0.17,0.1777528418761519,0.07542930553268024,0.19689119170984457,0.19,0.20430107526881722,19,81,74,6402,6576,93,0.014142335766423358
slice_race_phase,mid,stream_p_rf,4,0.17,0.25133673562838693,0.15017136756997446,0.30514096185737977,0.27794561933534745,0.3382352941176471,92,239,180,5987,6498,272,0.041859033548784244
slice_race_phase,early,stream_p_svm,0,0.32,0.18471269787803332,0.19366466329754584,0.2824601366742597,0.25833333333333336,0.31155778894472363,62,178,137,5996,6373,199,0.031225482504315078
slice_race_phase,late,stream_p_svm,0,0.32,0.11659397422665473,0.12188719341231843,0.1901840490797546,0.1336206896551724,0.32978723404255317,31,201,63,6273,6568,94,0.014311814859926919
slice_race_phase,mid,stream_p_svm,0,0.32,0.35461501450755983,0.15372534782581065,0.3464285714285714,0.27793696275071633,0.4597156398104265,97,252,114,6058,6521,211,0.03235700046005214
slice_race_phase,early,stream_p_svm,1,0.32,0.2738940417348727,0.14268717677832077,0.2727272727272727,0.27979274611398963,0.2660098522167488,54,139,149,6068,6410,203,0.03166926677067083
slice_race_phase,late,stream_p_svm,1,0.32,0.3130041729063024,0.0858643257125636,0.31746031746031744,0.22935779816513763,0.5154639175257731,50,168,47,6317,6582,97,0.01473716195685202
slice_race_phase,mid,stream_p_svm,1,0.32,0.3753253444530176,0.24095116961173435,0.4205607476635514,0.3426395939086294,0.5443548387096774,135,259,113,6042,6549,248,0.0378683768514277
slice_race_phase,early,stream_p_svm,2,0.32,0.130320751330959,0.47843527736758296,0.24551724137931036,0.1654275092936803,0.47593582887700536,89,449,98,5692,6328,187,0.029551201011378002
slice_race_phase,late,stream_p_svm,2,0.32,0.152265631411344,0.10098807668513853,0.254071661237785,0.1703056768558952,0.5,39,190,39,6184,6452,78,0.01208927464352139
slice_race_phase,mid,stream_p_svm,2,0.32,0.3100721059961328,0.3636459845360038,0.40482573726541554,0.3233404710920771,0.5412186379928315,151,316,128,5885,6480,279,0.043055555555555555
slice_race_phase,early,stream_p_svm,3,0.34,0.22145336396389326,0.1384370277896457,0.3047091412742382,0.34810126582278483,0.270935960591133,55,103,148,6044,6350,203,0.031968503937007876
slice_race_phase,late,stream_p_svm,3,0.34,0.11349253176802175,0.17792067237385287,0.1646586345381526,0.11452513966480447,0.29285714285714287,41,317,99,6092,6549,140,0.021377309512902735
slice_race_phase,mid,stream_p_svm,3,0.34,0.26981995014920074,0.22378341696464213,0.33045977011494254,0.2631578947368421,0.444015444015444,115,322,144,5919,6500,259,0.039846153846153844
slice_race_phase,early,stream_p_svm,4,0.24000000000000002,0.23800635798585215,0.15791063297762803,0.3261390887290168,0.3192488262910798,0.3333333333333333,68,145,136,6039,6388,204,0.031934877896055106
slice_race_phase,late,stream_p_svm,4,0.24000000000000002,0.15103871670659727,0.1451734046981503,0.1873536299765808,0.11976047904191617,0.43010752688172044,40,294,53,6189,6576,93,0.014142335766423358
slice_race_phase,mid,stream_p_svm,4,0.24000000000000002,0.37127283733272065,0.2561667055207509,0.4241645244215938,0.32608695652173914,0.6066176470588235,165,341,107,5885,6498,272,0.041859033548784244
slice_race_phase,early,stream_p_xgb,0,0.29000000000000004,0.49358475733145935,0.07939574487908353,0.5295629820051414,0.5421052631578948,0.5175879396984925,103,87,96,6087,6373,199,0.031225482504315078
slice_race_phase,late,stream_p_xgb,0,0.29000000000000004,0.37630414652644945,0.04935687193090207,0.40789473684210525,0.5344827586206896,0.32978723404255317,31,27,63,6447,6568,94,0.014311814859926919
slice_race_phase,mid,stream_p_xgb,0,0.29000000000000004,0.5935744250265435,0.08051699577726841,0.5919661733615222,0.5343511450381679,0.6635071090047393,140,122,71,6188,6521,211,0.03235700046005214
slice_race_phase,early,stream_p_xgb,1,0.28,0.48110451419583156,0.08321626531463475,0.4196185286103542,0.4695121951219512,0.3793103448275862,77,87,126,6120,6410,203,0.03166926677067083
slice_race_phase,late,stream_p_xgb,1,0.28,0.19883444220496183,0.07231082205511961,0.23346303501945526,0.1875,0.30927835051546393,30,130,67,6355,6582,97,0.01473716195685202
slice_race_phase,mid,stream_p_xgb,1,0.28,0.40229088219574655,0.11488613700719415,0.48503937007874015,0.3979328165374677,0.6209677419354839,154,233,94,6068,6549,248,0.0378683768514277
slice_race_phase,early,stream_p_xgb,2,0.29000000000000004,0.3477486615038194,0.12632199306252972,0.35139573070607555,0.25355450236966826,0.5721925133689839,107,315,80,5826,6328,187,0.029551201011378002
slice_race_phase,late,stream_p_xgb,2,0.29000000000000004,0.4195127771311673,0.03766398439139612,0.4413145539906103,0.34814814814814815,0.6025641025641025,47,88,31,6286,6452,78,0.01208927464352139
slice_race_phase,mid,stream_p_xgb,2,0.29000000000000004,0.3968580504810825,0.13838035807421364,0.47029077117572693,0.36328125,0.6666666666666666,186,326,93,5875,6480,279,0.043055555555555555
slice_race_phase,early,stream_p_xgb,3,0.28,0.2603339847548991,0.112332533425949,0.335632183908046,0.3146551724137931,0.35960591133004927,73,159,130,5988,6350,203,0.031968503937007876
slice_race_phase,late,stream_p_xgb,3,0.28,0.23325749950893535,0.08817148107015582,0.26153846153846155,0.204,0.36428571428571427,51,199,89,6210,6549,140,0.021377309512902735
slice_race_phase,mid,stream_p_xgb,3,0.28,0.5053327625049568,0.10285898500721972,0.4740061162079511,0.3924050632911392,0.5984555984555985,155,240,104,6001,6500,259,0.039846153846153844
slice_race_phase,early,stream_p_xgb,4,0.33,0.3431528829889751,0.09892126272601597,0.3765432098765432,0.5083333333333333,0.29901960784313725,61,59,143,6125,6388,204,0.031934877896055106
slice_race_phase,late,stream_p_xgb,4,0.33,0.18692219809922123,0.07040748460520055,0.21256038647342995,0.19298245614035087,0.23655913978494625,22,92,71,6391,6576,93,0.014142335766423358
slice_race_phase,mid,stream_p_xgb,4,0.33,0.5615469815033501,0.08959844263747581,0.5265225933202358,0.5654008438818565,0.49264705882352944,134,103,138,6123,6498,272,0.041859033548784244
slice_race_phase,early,stream_tcn_proba,0,0.78,0.6798045667492251,0.11994245327303031,0.6337662337662338,0.6559139784946236,0.6130653266331658,122,64,77,6110,6373,199,0.031225482504315078
slice_race_phase,late,stream_tcn_proba,0,0.78,0.4770615983043853,0.06590285258217056,0.43312101910828027,0.5396825396825397,0.3617021276595745,34,29,60,6445,6568,94,0.014311814859926919
slice_race_phase,mid,stream_tcn_proba,0,0.78,0.7641678053134366,0.09835841383900172,0.7480519480519481,0.8275862068965517,0.6824644549763034,144,30,67,6280,6521,211,0.03235700046005214
slice_race_phase,early,stream_tcn_proba,1,0.77,0.6275058265162253,0.14606686983693506,0.6388059701492538,0.8106060606060606,0.5270935960591133,107,25,96,6182,6410,203,0.03166926677067083
slice_race_phase,late,stream_tcn_proba,1,0.77,0.33523700270062146,0.13456706749054267,0.39473684210526316,0.5454545454545454,0.30927835051546393,30,25,67,6460,6582,97,0.01473716195685202
slice_race_phase,mid,stream_tcn_proba,1,0.77,0.6178759521572136,0.16370384446789937,0.6666666666666666,0.65625,0.6774193548387096,168,88,80,6213,6549,248,0.0378683768514277
slice_race_phase,early,stream_tcn_proba,2,0.77,0.5752410987256326,0.15239357067208342,0.5831062670299727,0.5944444444444444,0.5721925133689839,107,73,80,6068,6328,187,0.029551201011378002
slice_race_phase,late,stream_tcn_proba,2,0.77,0.45988275568419257,0.05004240939999327,0.4666666666666667,0.6666666666666666,0.358974358974359,28,14,50,6360,6452,78,0.01208927464352139
slice_race_phase,mid,stream_tcn_proba,2,0.77,0.7043622098716442,0.12005563586310963,0.6608695652173913,0.8397790055248618,0.5448028673835126,152,29,127,6172,6480,279,0.043055555555555555
slice_race_phase,early,stream_tcn_proba,3,0.77,0.49739769968209235,0.1997566496947155,0.4890282131661442,0.6724137931034483,0.3842364532019704,78,38,125,6109,6350,203,0.031968503937007876
slice_race_phase,late,stream_tcn_proba,3,0.77,0.35447625395780114,0.13076802695888404,0.3781094527363184,0.6229508196721312,0.2714285714285714,38,23,102,6386,6549,140,0.021377309512902735
slice_race_phase,mid,stream_tcn_proba,3,0.77,0.7267846297901319,0.18176359981470974,0.7242105263157895,0.7962962962962963,0.6640926640926641,172,44,87,6197,6500,259,0.039846153846153844
slice_race_phase,early,stream_tcn_proba,4,0.77,0.5784057369232845,0.15907516560026114,0.574585635359116,0.6582278481012658,0.5098039215686274,104,54,100,6130,6388,204,0.031934877896055106
slice_race_phase,late,stream_tcn_proba,4,0.77,0.4789560554528419,0.1341725181156718,0.5357142857142857,0.6,0.4838709677419355,45,30,48,6453,6576,93,0.014142335766423358
slice_race_phase,mid,stream_tcn_proba,4,0.77,0.716536903805905,0.1978536452537767,0.7266313932980599,0.6983050847457627,0.7573529411764706,206,89,66,6137,6498,272,0.041859033548784244
slice_fcy,GREEN,stream_p_ann,0,0.5700000000000001,0.05646127276578854,0.33055104754200215,0.08830223031406463,0.05729474305965741,0.19246031746031747,97,1596,407,17362,19462,504,0.025896619052512587
slice_fcy,GREEN,stream_p_ann,1,0.5700000000000001,0.07315273542907369,0.2545047902052542,0.10933333333333334,0.20297029702970298,0.07481751824817519,41,161,507,18832,19541,548,0.028043600634563227
slice_fcy,GREEN,stream_p_ann,2,0.5,0.08106136576132514,0.4833834770448255,0.1271434546214973,0.07173194903256253,0.5588235294117647,304,3934,240,14782,19260,544,0.028245067497403947
slice_fcy,GREEN,stream_p_ann,3,0.5700000000000001,0.07273043080914107,0.23550519497803504,0.09615384615384616,0.1141552511415525,0.08305647840531562,50,388,552,18409,19399,602,0.03103252744986855
slice_fcy,GREEN,stream_p_ann,4,0.5700000000000001,0.08482298325583572,0.2106414054822619,0.11076280041797283,0.13659793814432988,0.09314586994727592,53,335,516,18558,19462,569,0.029236460795396157
slice_fcy,GREEN,stream_p_rf,0,0.13,0.26334838009972256,0.09179985166745436,0.2862796833773087,0.21442687747035574,0.4305555555555556,217,795,287,18163,19462,504,0.025896619052512587
slice_fcy,GREEN,stream_p_rf,1,0.17,0.29624822721160704,0.09297922378842186,0.30042918454935624,0.28363047001620745,0.3193430656934307,175,442,373,18551,19541,548,0.028043600634563227
slice_fcy,GREEN,stream_p_rf,2,0.12,0.26971224995613563,0.10206984073124255,0.2932745314222712,0.2094488188976378,0.4889705882352941,266,1004,278,17712,19260,544,0.028245067497403947
slice_fcy,GREEN,stream_p_rf,3,0.16,0.17965878002468794,0.10892231554220638,0.22298221614227087,0.18953488372093022,0.2707641196013289,163,697,439,18100,19399,602,0.03103252744986855
slice_fcy,GREEN,stream_p_rf,4,0.17,0.23325158955144382,0.11009820957602037,0.28346456692913385,0.28222996515679444,0.28471001757469244,162,412,407,18481,19462,569,0.029236460795396157
slice_fcy,GREEN,stream_p_svm,0,0.32,0.21368051619818754,0.15605913979547215,0.28679245283018867,0.23142509135200975,0.376984126984127,190,631,314,18327,19462,504,0.025896619052512587
slice_fcy,GREEN,stream_p_svm,1,0.32,0.31025763724633487,0.15647986309689257,0.3532889874353289,0.2968944099378882,0.43613138686131386,239,566,309,18427,19541,548,0.028043600634563227
slice_fcy,GREEN,stream_p_svm,2,0.32,0.20461187221723184,0.31337172823197734,0.3138357705286839,0.2260940032414911,0.5128676470588235,279,955,265,17761,19260,544,0.028245067497403947
slice_fcy,GREEN,stream_p_svm,3,0.34,0.19719164585882204,0.18036341152176846,0.27138263665594853,0.22140608604407136,0.3504983388704319,211,742,391,18055,19399,602,0.03103252744986855
slice_fcy,GREEN,stream_p_svm,4,0.24000000000000002,0.26018151546671886,0.18641273688366886,0.3366214549938348,0.25925925925925924,0.4797891036906854,273,780,296,18113,19462,569,0.029236460795396157
slice_fcy,GREEN,stream_p_xgb,0,0.29000000000000004,0.5114772525042767,0.06963397114480173,0.5404339250493096,0.5372549019607843,0.5436507936507936,274,236,230,18722,19462,504,0.025896619052512587
slice_fcy,GREEN,stream_p_xgb,1,0.28,0.3675909612083978,0.09015687030826061,0.414614773629865,0.3670886075949367,0.4762773722627737,261,450,287,18543,19541,548,0.028043600634563227
slice_fcy,GREEN,stream_p_xgb,2,0.29000000000000004,0.3734787411844242,0.10067904048358672,0.42157470551766896,0.31805425631431244,0.625,340,729,204,17987,19260,544,0.028245067497403947
slice_fcy,GREEN,stream_p_xgb,3,0.28,0.34032160515545895,0.10100159901696763,0.3772819472616633,0.3181299885974915,0.4634551495016611,279,598,323,18199,19399,602,0.03103252744986855
slice_fcy,GREEN,stream_p_xgb,4,0.33,0.38904940195587523,0.08617404816133525,0.4173076923076923,0.4607218683651805,0.38137082601054484,217,254,352,18639,19462,569,0.029236460795396157
slice_fcy,GREEN,stream_tcn_proba,0,0.78,0.6778362850252053,0.09447325080222221,0.6472491909385113,0.7092198581560284,0.5952380952380952,300,123,204,18835,19462,504,0.025896619052512587
slice_fcy,GREEN,stream_tcn_proba,1,0.77,0.554430373915967,0.14810427057457545,0.615539858728557,0.6884875846501128,0.5565693430656934,305,138,243,18855,19541,548,0.028043600634563227
slice_fcy,GREEN,stream_tcn_proba,2,0.77,0.6155435479364392,0.10722641023129029,0.6061246040126715,0.7121588089330024,0.5275735294117647,287,116,257,18600,19260,544,0.028245067497403947
slice_fcy,GREEN,stream_tcn_proba,3,0.77,0.5659112543137372,0.17043754486884832,0.578894472361809,0.732824427480916,0.47840531561461797,288,105,314,18692,19399,602,0.03103252744986855
slice_fcy,GREEN,stream_tcn_proba,4,0.77,0.6167618458635575,0.16360824292684034,0.6472196900638104,0.6723484848484849,0.6239015817223199,355,173,214,18720,19462,569,0.029236460795396157
slice_wetness,DRY,stream_p_ann,0,0.5700000000000001,0.056113356397834074,0.3533534253296443,0.08478038815117467,0.05327342747111682,0.2075,83,1475,317,13300,15175,400,0.026359143327841845
slice_wetness,POST_RAIN,stream_p_ann,0,0.5700000000000001,0.0835334641869764,0.27108749890175116,0.10891089108910891,0.09090909090909091,0.13580246913580246,11,110,70,2890,3081,81,0.02629016553067186
slice_wetness,WET,stream_p_ann,0,0.5700000000000001,0.08769222001600345,0.19554367642520618,0.16216216216216217,0.21428571428571427,0.13043478260869565,3,11,20,1172,1206,23,0.019071310116086235
slice_wetness,DRY,stream_p_ann,1,0.5700000000000001,0.07833190429733286,0.27813530227001043,0.12225705329153605,0.195,0.08904109589041095,39,161,399,14474,15073,438,0.029058581569694156
slice_wetness,POST_RAIN,stream_p_ann,1,0.5700000000000001,0.10257946102615689,0.16581804656644836,0.05,1.0,0.02564102564102564,2,0,76,3841,3919,78,0.01990303648890023
slice_wetness,WET,stream_p_ann,1,0.5700000000000001,0.09787959688687863,0.23880468085809392,0.0,0.0,0.0,0,0,32,517,549,32,0.058287795992714025
slice_wetness,DRY,stream_p_ann,2,0.5,0.0921763931794881,0.4713273482117681,0.13664290980584912,0.07784934192103052,0.5582329317269076,278,3293,220,13367,17158,498,0.029024361813731202
slice_wetness,POST_RAIN,stream_p_ann,2,0.5,0.21199884652582174,0.4155426034696122,0.17721518987341772,0.10714285714285714,0.5121951219512195,21,175,20,964,1180,41,0.03474576271186441
slice_wetness,WET,stream_p_ann,2,0.5,0.015170007427850725,0.7945670880386972,0.02100840336134454,0.010615711252653927,1.0,5,466,0,451,922,5,0.005422993492407809
slice_wetness,DRY,stream_p_ann,3,0.5700000000000001,0.07114898462104835,0.23329921558548924,0.09772727272727273,0.10565110565110565,0.09090909090909091,43,364,430,15870,16707,473,0.0283114862033878
slice_wetness,POST_RAIN,stream_p_ann,3,0.5700000000000001,0.3002933719279322,0.3072829847849216,0.3111111111111111,0.4666666666666667,0.23333333333333334,7,8,23,768,806,30,0.03722084367245657
slice_wetness,WET,stream_p_ann,3,0.5700000000000001,0.07847456675542377,0.22437179048541125,0.0,0.0,0.0,0,16,99,1771,1886,99,0.05249204665959703
slice_wetness,DRY,stream_p_ann,4,0.5700000000000001,0.09012846675445751,0.23085429071643246,0.11936936936936937,0.13659793814432988,0.106,53,335,447,15434,16269,500,0.03073329645337759
slice_wetness,POST_RAIN,stream_p_ann,4,0.5700000000000001,0.10412070178016157,0.1383809673600966,0.0,0.0,0.0,0,0,65,2168,2233,65,0.02910882221227049
slice_wetness,WET,stream_p_ann,4,0.5700000000000001,0.01198721457342147,0.03617695595317299,0.0,0.0,0.0,0,0,4,956,960,4,0.004166666666666667
slice_wetness,DRY,stream_p_rf,0,0.13,0.27663080588528943,0.09175472421553231,0.2852664576802508,0.20776255707762556,0.455,182,694,218,14081,15175,400,0.026359143327841845
slice_wetness,POST_RAIN,stream_p_rf,0,0.13,0.29153690230202856,0.09365172453673994,0.3111111111111111,0.2828282828282828,0.345679012345679,28,71,53,2929,3081,81,0.02629016553067186
slice_wetness,WET,stream_p_rf,0,0.13,0.2566762037257806,0.08763665827827401,0.23333333333333334,0.1891891891891892,0.30434782608695654,7,30,16,1153,1206,23,0.019071310116086235
slice_wetness,DRY,stream_p_rf,1,0.17,0.29706014474094844,0.09502459530060367,0.2938196555217832,0.2641165755919854,0.3310502283105023,145,404,293,14231,15073,438,0.029058581569694156
slice_wetness,POST_RAIN,stream_p_rf,1,0.17,0.3826622548459543,0.07062421759569873,0.39097744360902253,0.4727272727272727,0.3333333333333333,26,29,52,3812,3919,78,0.01990303648890023
slice_wetness,WET,stream_p_rf,1,0.17,0.24611149068256055,0.19640251061203778,0.17777777777777778,0.3076923076923077,0.125,4,9,28,508,549,32,0.058287795992714025
slice_wetness,DRY,stream_p_rf,2,0.12,0.32359883854617166,0.10214978795266932,0.3210208193418402,0.24117053481331988,0.4799196787148594,239,752,259,15908,17158,498,0.029024361813731202
slice_wetness,POST_RAIN,stream_p_rf,2,0.12,0.21912233423589667,0.11904657489596762,0.2967741935483871,0.20175438596491227,0.5609756097560976,23,91,18,1048,1180,41,0.03474576271186441
slice_wetness,WET,stream_p_rf,2,0.12,0.037080358907804305,0.07885478569912063,0.047058823529411764,0.024242424242424242,0.8,4,161,1,756,922,5,0.005422993492407809
slice_wetness,DRY,stream_p_rf,3,0.16,0.19343622168668514,0.09850147525534957,0.2348426707597851,0.18433734939759036,0.32346723044397463,153,677,320,15557,16707,473,0.0283114862033878
slice_wetness,POST_RAIN,stream_p_rf,3,0.16,0.2817682094692018,0.13768468099084927,0.3,0.6,0.2,6,4,24,772,806,30,0.03722084367245657
slice_wetness,WET,stream_p_rf,3,0.16,0.12442155216520258,0.1889427355426894,0.06722689075630252,0.2,0.04040404040404041,4,16,95,1771,1886,99,0.05249204665959703
slice_wetness,DRY,stream_p_rf,4,0.17,0.24224473499708457,0.11213924392418788,0.2866043613707165,0.2980561555075594,0.276,138,325,362,15444,16269,500,0.03073329645337759
slice_wetness,POST_RAIN,stream_p_rf,4,0.17,0.26138311769446493,0.12171751338788452,0.2732919254658385,0.22916666666666666,0.3384615384615385,22,74,43,2094,2233,65,0.02910882221227049
slice_wetness,WET,stream_p_rf,4,0.17,0.3493957047213286,0.04848207080286471,0.21052631578947367,0.13333333333333333,0.5,2,13,2,943,960,4,0.004166666666666667
slice_wetness,DRY,stream_p_svm,0,0.32,0.24497844914890965,0.14434419817671396,0.32657657657657657,0.29713114754098363,0.3625,145,343,255,14432,15175,400,0.026359143327841845
slice_wetness,POST_RAIN,stream_p_svm,0,0.32,0.3228187223149307,0.13235352422486485,0.3231441048034934,0.25,0.4567901234567901,37,111,44,2889,3081,81,0.02629016553067186
slice_wetness,WET,stream_p_svm,0,0.32,0.041999806822770505,0.3640286593955516,0.07692307692307693,0.043243243243243246,0.34782608695652173,8,177,15,1006,1206,23,0.019071310116086235
slice_wetness,DRY,stream_p_svm,1,0.32,0.3165918040740215,0.15882314052371632,0.3753501400560224,0.3175355450236967,0.4589041095890411,201,432,237,14203,15073,438,0.029058581569694156
slice_wetness,POST_RAIN,stream_p_svm,1,0.32,0.30751704155392745,0.14543034374606437,0.2597402597402597,0.19607843137254902,0.38461538461538464,30,123,48,3718,3919,78,0.01990303648890023
slice_wetness,WET,stream_p_svm,1,0.32,0.432218618207502,0.17102056561307008,0.3137254901960784,0.42105263157894735,0.25,8,11,24,506,549,32,0.058287795992714025
slice_wetness,DRY,stream_p_svm,2,0.32,0.21559277158245246,0.2494312005476271,0.34195402298850575,0.2662192393736018,0.4779116465863454,238,656,260,16004,17158,498,0.029024361813731202
slice_wetness,POST_RAIN,stream_p_svm,2,0.32,0.4274627758047003,0.5694492089536757,0.3645320197044335,0.22839506172839505,0.9024390243902439,37,125,4,1014,1180,41,0.03474576271186441
slice_wetness,WET,stream_p_svm,2,0.32,0.17612704300694995,1.175541084800825,0.04371584699453552,0.02247191011235955,0.8,4,174,1,743,922,5,0.005422993492407809
slice_wetness,DRY,stream_p_svm,3,0.34,0.22187245302295794,0.14483001849655736,0.27983539094650206,0.22911051212938005,0.3594080338266385,170,572,303,15662,16707,473,0.0283114862033878
slice_wetness,POST_RAIN,stream_p_svm,3,0.34,0.5858168734375704,0.09685555179189989,0.5833333333333334,0.7777777777777778,0.4666666666666667,14,4,16,772,806,30,0.03722084367245657
slice_wetness,WET,stream_p_svm,3,0.34,0.1089326748339528,0.5308213819430179,0.18493150684931506,0.13989637305699482,0.2727272727272727,27,166,72,1621,1886,99,0.05249204665959703
slice_wetness,DRY,stream_p_svm,4,0.24000000000000002,0.2685172768222876,0.17788455790404945,0.3544690603514133,0.2867737948084054,0.464,232,577,268,15192,16269,500,0.03073329645337759
slice_wetness,POST_RAIN,stream_p_svm,4,0.24000000000000002,0.27061668255893195,0.2956865003269187,0.2792452830188679,0.185,0.5692307692307692,37,163,28,2005,2233,65,0.02910882221227049
slice_wetness,WET,stream_p_svm,4,0.24000000000000002,0.5517857142857143,0.07676339318643112,0.16666666666666666,0.09090909090909091,1.0,4,40,0,916,960,4,0.004166666666666667
slice_wetness,DRY,stream_p_xgb,0,0.29000000000000004,0.5218881910231913,0.06850933862751252,0.546583850931677,0.5432098765432098,0.55,220,185,180,14590,15175,400,0.026359143327841845
slice_wetness,POST_RAIN,stream_p_xgb,0,0.29000000000000004,0.4899028136188573,0.0778048020675437,0.5,0.5522388059701493,0.4567901234567901,37,30,44,2970,3081,81,0.02629016553067186
slice_wetness,WET,stream_p_xgb,0,0.29000000000000004,0.4512484463819949,0.0629108935137037,0.5573770491803278,0.4473684210526316,0.7391304347826086,17,21,6,1162,1206,23,0.019071310116086235
slice_wetness,DRY,stream_p_xgb,1,0.28,0.3402224417692799,0.0993508290058702,0.3886861313868613,0.32370820668693007,0.4863013698630137,213,445,225,14190,15073,438,0.029058581569694156
slice_wetness,POST_RAIN,stream_p_xgb,1,0.28,0.7109387791844545,0.03989344666742661,0.7244094488188977,0.9387755102040817,0.5897435897435898,46,3,32,3838,3919,78,0.01990303648890023
slice_wetness,WET,stream_p_xgb,1,0.28,0.28013291175316135,0.19653540910490758,0.1111111111111111,0.5,0.0625,2,2,30,515,549,32,0.058287795992714025
slice_wetness,DRY,stream_p_xgb,2,0.29000000000000004,0.4459725951879999,0.08745856506335041,0.47058823529411764,0.3861003861003861,0.6024096385542169,300,477,198,16183,17158,498,0.029024361813731202
slice_wetness,POST_RAIN,stream_p_xgb,2,0.29000000000000004,0.47748251607509945,0.18942148982053772,0.38461538461538464,0.24822695035460993,0.8536585365853658,35,106,6,1033,1180,41,0.03474576271186441
slice_wetness,WET,stream_p_xgb,2,0.29000000000000004,0.19586080586080587,0.23313113055171317,0.0641025641025641,0.033112582781456956,1.0,5,146,0,771,922,5,0.005422993492407809
slice_wetness,DRY,stream_p_xgb,3,0.28,0.3872061689901646,0.08506792609505182,0.4333958724202627,0.38954468802698144,0.4883720930232558,231,362,242,15872,16707,473,0.0283114862033878
slice_wetness,POST_RAIN,stream_p_xgb,3,0.28,0.3704233745285058,0.22077583656046404,0.1696969696969697,0.1037037037037037,0.4666666666666667,14,121,16,655,806,30,0.03722084367245657
slice_wetness,WET,stream_p_xgb,3,0.28,0.2048376050126776,0.19096227666616655,0.27419354838709675,0.22818791946308725,0.3434343434343434,34,115,65,1672,1886,99,0.05249204665959703
slice_wetness,DRY,stream_p_xgb,4,0.33,0.45558636587711737,0.08286316719289664,0.4566744730679157,0.5508474576271186,0.39,195,159,305,15610,16269,500,0.03073329645337759
slice_wetness,POST_RAIN,stream_p_xgb,4,0.33,0.17190707712459458,0.1269851692838786,0.2692307692307692,0.23076923076923078,0.3230769230769231,21,70,44,2098,2233,65,0.02910882221227049
slice_wetness,WET,stream_p_xgb,4,0.33,0.04813390313390314,0.047354765878927535,0.06666666666666667,0.038461538461538464,0.25,1,25,3,931,960,4,0.004166666666666667
slice_wetness,DRY,stream_tcn_proba,0,0.78,0.7077804284528012,0.09040127893120697,0.672,0.72,0.63,252,98,148,14677,15175,400,0.026359143327841845
slice_wetness,POST_RAIN,stream_tcn_proba,0,0.78,0.621462288552082,0.10483649764763511,0.5753424657534246,0.6461538461538462,0.5185185185185185,42,23,39,2977,3081,81,0.02629016553067186
slice_wetness,WET,stream_tcn_proba,0,0.78,0.35212361202970166,0.1192352819895681,0.3870967741935484,0.75,0.2608695652173913,6,2,17,1181,1206,23,0.019071310116086235
slice_wetness,DRY,stream_tcn_proba,1,0.77,0.547368334863247,0.15741901436166142,0.6240786240786241,0.675531914893617,0.5799086757990868,254,122,184,14513,15073,438,0.029058581569694156
slice_wetness,POST_RAIN,stream_tcn_proba,1,0.77,0.6905846554842112,0.1112481700695888,0.6423357664233577,0.7457627118644068,0.5641025641025641,44,15,34,3826,3919,78,0.01990303648890023
slice_wetness,WET,stream_tcn_proba,1,0.77,0.5396856191695049,0.15545932481190897,0.35,0.875,0.21875,7,1,25,516,549,32,0.058287795992714025
slice_wetness,DRY,stream_tcn_proba,2,0.77,0.6146586683393434,0.10847741995506958,0.6096997690531177,0.717391304347826,0.5301204819277109,264,104,234,16556,17158,498,0.029024361813731202
